strain,stress_MPa,elastic_strain,plastic_strain
0.00316,230.97456377427568,0.003159706754778053,2.9324522194708325e-07
0.00317,231.70457532092314,0.0031696932328443657,3.0676715563442147e-07
0.00318,232.43454467582166,0.0031796791337321702,3.208662678298724e-07
0.00319,233.16447018436565,0.003189664434806644,3.3556519335627144e-07
0.0032,233.89435013300402,0.003199649112626594,3.508873734061821e-07
0.00321,234.62418274737087,0.00320963314291889,3.66857081109985e-07
0.00322,235.35396619036692,0.003219616500552215,3.8349944778528003e-07
0.0032300000000000002,236.08369856018845,0.003229599159510102,4.008404898983922e-07
0.0032400000000000003,236.81337788830547,0.0032395810928632757,4.1890713672453755e-07
0.0032500000000000003,237.54300213738526,0.0032495622727412485,4.3772725875175153e-07
0.0032600000000000003,238.2725691991635,0.0032595426703031943,4.573296968060289e-07
0.0032700000000000003,239.00207689225863,0.0032695222557080524,4.777442919479818e-07
0.0032800000000000004,239.73152295993145,0.0032795009980838776,4.990019161228015e-07
0.0032900000000000004,240.46090506778728,0.003289478865496406,5.21134503594315e-07
0.0033000000000000004,241.19022080142048,0.003299455824916833,5.441750831674738e-07
0.0033100000000000004,241.91946766399985,0.0033094318421887804,5.681578112200908e-07
0.0033200000000000005,242.64864307379491,0.0033194068819944584,5.931180055420912e-07
0.00333,243.3777443616412,0.0033293809078199887,6.190921800113339e-07
0.00334,244.10676876834452,0.0033393538819198976,6.461180801025333e-07
0.00335,244.83571344202284,0.00334932576528075,6.742347192500997e-07
0.00336,245.56457543538505,0.003359296517583927,7.034824160731361e-07
0.00337,246.29335170294632,0.0033692660971675285,7.339028324717008e-07
0.00338,247.02203909817877,0.0033792344609873976,7.655390126025743e-07
0.0033900000000000002,247.7506343705968,0.0033892015645772475,7.984354227527461e-07
0.0034000000000000002,248.47913416277657,0.0033991673620078875,8.326379921127884e-07
0.0034100000000000003,249.20753500730962,0.003409131805845549,8.681941544514196e-07
0.0034200000000000003,249.93583332368837,0.00341909484710928,9.051528907203128e-07
0.0034300000000000003,250.6640254151252,0.0034290564352274307,9.435647725696342e-07
0.0034400000000000003,251.3921074653024,0.0034390165179931926,9.834820068077045e-07
0.0034500000000000004,252.12007553505498,0.00344897504151922,1.0249584807804982e-06
0.0034600000000000004,252.84792555898366,0.003458931950191295,1.0680498087052397e-06
0.0034700000000000004,253.57565334199938,0.003468887186621059,1.1128133789416184e-06
0.0034800000000000005,254.30325455579873,0.0034788406915977938,1.1593084022066928e-06
0.0034900000000000005,255.0307247352698,0.0034887924040392588,1.2075959607417246e-06
0.0035,255.7580592748293,0.0034987422609415774,1.2577390584227015e-06
0.00351,256.48525342468974,0.003508690197328177,1.3098026718232243e-06
0.00352,257.2123022870584,0.003518636146197789,1.3638538022111082e-06
0.00353,257.93920081226713,0.0035285800384715067,1.4199615284934443e-06
0.00354,258.665943794834,0.0035385218029389057,1.4781970610945085e-06
0.00355,259.3925258694575,0.0035484613662032484,1.5386337967517733e-06
0.0035600000000000002,260.11894150694275,0.003558398652625756,1.601347374244333e-06
0.0035700000000000003,260.845185010063,0.0035683335842689877,1.6664157310125431e-06
0.0035800000000000003,261.5712505093536,0.0035782660808393106,1.7339191606896912e-06
0.0035900000000000003,262.29713195884426,0.0035881960596285123,1.8039403714880178e-06
